variable,value
n,9694
n_pos,4840
n_neg,4854
n_train,7703
n_train_pos,3849
n_train_neg,3854
n_test,1991
n_test_pos,991
n_test_neg,1000
Accuracy,0.8177
Precision,0.8905
Recall,0.7225
Specificity,0.912
MCC,0.6466
F1,0.7978
AUC,0.8173
AUPR,0.7815
