variable,value
n,43588
n_pos,20734
n_neg,22854
n_train,19024
n_train_pos,9055
n_train_neg,9969
n_test,24564
n_test_pos,11679
n_test_neg,12885
Accuracy,0.964
Precision,0.9594
Recall,0.9651
Specificity,0.963
MCC,0.9278
F1,0.9622
AUC,0.964
AUPR,0.9425
