variable,value
n,5363
n_pos,2615
n_neg,2748
n_train,4318
n_train_pos,2110
n_train_neg,2208
n_test,1045
n_test_pos,505
n_test_neg,540
Accuracy,0.9608
Precision,0.9874
Recall,0.9307
Specificity,0.9889
MCC,0.9227
F1,0.9582
AUC,0.9598
AUPR,0.9525
